tol_id,systematic_number,title,chapter,chapter_title,node_identifier,node_title,is_active,category_id,title_date,family_active_since,earliest_version_date,best_date,date_source,in_scope_to_2003,url,named_cantons,n_named_cantons
24512,6.4-2,"Übereinkunft zwischen den Kantonen Zürich, Schwyz, Glarus und St.Gallen über die Fischerei im Zürichsee, Linthkanal und Walensee",6,"Finanzen, Steuern und Regale",6.4,Fischerei,True,2,,1994-09-28,2008-01-01,1994-09-28,family_active_since,True,https://www.lexfind.ch/tol/24512/de,GL SG SZ ZH,4
24408,6.4-3,Concordat sur la pêche dans le lac Léman,6,"Finanzen, Steuern und Regale",6.4,Fischerei,True,2,,1999-10-07,2001-01-01,1999-10-07,family_active_since,True,https://www.lexfind.ch/tol/24408/de,,0
24589,6.4-3.1,Règlementd'exécution du concordat intercantonal sur la pêche dans le lac Léman,6,"Finanzen, Steuern und Regale",6.4,Fischerei,True,2,,2000-06-29,2001-01-01,2000-06-29,family_active_since,True,https://www.lexfind.ch/tol/24589/de,,0
24506,6.4-4,Übereinkommen zwischen den Kantonen Graubünden und St.Gallen betreffend Ausübung der Fischerei auf der Grenzstrecke im Rhein,6,"Finanzen, Steuern und Regale",6.4,Fischerei,False,2,,1936-10-01,1937-01-01,1936-10-01,family_active_since,True,https://www.lexfind.ch/tol/24506/de,GR SG,2
24511,6.4-5,Übereinkunft zwischen den Kantonen Zürich und St.Gallen über die Fischerei in den zürcherisch-st.gallischen Grenzgewässern,6,"Finanzen, Steuern und Regale",6.4,Fischerei,True,2,,1946-04-13,1998-08-25,1946-04-13,family_active_since,True,https://www.lexfind.ch/tol/24511/de,SG ZH,2
24466,6.4-6,Übereinkunft zwischen den Kantonen Zürich und Zug über die Fischerei im zürcherisch-zugerischen Grenzabschnitt der Sihl,6,"Finanzen, Steuern und Regale",6.4,Fischerei,True,2,,1947-04-24,1947-05-01,1947-04-24,family_active_since,True,https://www.lexfind.ch/tol/24466/de,ZG ZH,2
24400,6.4-6.1,Ausführungsbestimmungen über die Ausübung der Fischerei in der zürcherisch-zugerischen Grenzstrecke der Sihl,6,"Finanzen, Steuern und Regale",6.4,Fischerei,True,2,,1977-10-20,1978-05-01,1977-10-20,family_active_since,True,https://www.lexfind.ch/tol/24400/de,,0
24467,6.4-7,Übereinkommen betreffend die Fischerei im luzernisch-zugerischen Grenzabschnitt des Aabaches,6,"Finanzen, Steuern und Regale",6.4,Fischerei,True,2,,1958-10-03,1959-01-01,1958-10-03,family_active_since,True,https://www.lexfind.ch/tol/24467/de,,0
24461,6.4-8,Interkantonale Vereinbarung zwischen den Kantonen Appenzell A.Rh. und St.Gallen über die fischereiliche Zuständigkeit in den Grenzgewässern,6,"Finanzen, Steuern und Regale",6.4,Fischerei,True,2,,1981-02-13,1981-03-12,1981-02-13,family_active_since,True,https://www.lexfind.ch/tol/24461/de,AR SG,2
24463,6.4-9,Interkantonale Vereinbarung zwischen den Kantonen Thurgau und St.Gallen über die Fischerei in den Grenzgewässern,6,"Finanzen, Steuern und Regale",6.4,Fischerei,True,2,,1984-04-03,1996-01-01,1984-04-03,family_active_since,True,https://www.lexfind.ch/tol/24463/de,SG TG,2
24425,6.5-1.1,Interkantonale Vereinbarung über den Salzverkauf in der Schweiz,6,"Finanzen, Steuern und Regale",6.5,Salzregal,True,2,,1974-02-28,1975-10-01,1974-02-28,family_active_since,True,https://www.lexfind.ch/tol/24425/de,,0
24462,7.2-1,"Interkantonale Vereinbarung zwischen den Kantonen Glarus, Schwyz, St.Gallen und Zürich über das Linthwerk",7,"Öffentliche Werke, Energie, Verkehr, Umweltschutz",7.2,Wasserbau,True,2,,2001-04-25,2004-01-01,2001-04-25,family_active_since,True,https://www.lexfind.ch/tol/24462/de,GL SG SZ ZH,4
24590,7.2-1.1,Verordnung über den Schutz und die Nutzung der Anlagen des Linthwerkes,7,"Öffentliche Werke, Energie, Verkehr, Umweltschutz",7.2,Wasserbau,True,2,,2003-11-20,2016-05-27,2003-11-20,family_active_since,True,https://www.lexfind.ch/tol/24590/de,,0
24591,7.2-1.2,Verordnung über die Benutzung der Strassen des Linthwerkes,7,"Öffentliche Werke, Energie, Verkehr, Umweltschutz",7.2,Wasserbau,True,2,,2003-11-20,2016-05-27,2003-11-20,family_active_since,True,https://www.lexfind.ch/tol/24591/de,,0
33939,7.2-1.3,Verordnung über die Schifffahrt auf dem Linthkanal,7,"Öffentliche Werke, Energie, Verkehr, Umweltschutz",7.2,Wasserbau,True,2,,2003-11-20,2022-06-01,2003-11-20,family_active_since,True,https://www.lexfind.ch/tol/33939/de,,0
34577,7.2-2,Übereinkunft betreffend die Korrektion der Goldach bei Horn,7,"Öffentliche Werke, Energie, Verkehr, Umweltschutz",7.2,Wasserbau,True,2,,1891-02-23,1891-02-27,1891-02-23,family_active_since,True,https://www.lexfind.ch/tol/34577/de,,0
24551,7.3-1,Vereinbarung zwischen den Kantonen St.Gallen und Glarus über den Unterhalt der Brücke über den Linthkanal bei Ziegelbrücke,7,"Öffentliche Werke, Energie, Verkehr, Umweltschutz",7.3,Strassen,True,2,,1991-03-11,2012-05-23,1991-03-11,family_active_since,True,https://www.lexfind.ch/tol/24551/de,GL SG,2
24422,7.3-2,Interkantonale Vereinbarung über das Strassenunternehmen Gägelhof-Bergli,7,"Öffentliche Werke, Energie, Verkehr, Umweltschutz",7.3,Strassen,True,2,,1992-08-18,1992-10-06,1992-08-18,family_active_since,True,https://www.lexfind.ch/tol/24422/de,,0
24423,7.3-3,Interkantonale Vereinbarung über das Strassenunternehmen Landscheidi-Sönderli-Hofstetten,7,"Öffentliche Werke, Energie, Verkehr, Umweltschutz",7.3,Strassen,True,2,,1997-05-21,1997-05-21,1997-05-21,family_active_since,True,https://www.lexfind.ch/tol/24423/de,,0
24421,7.3-4,Interkantonale Vereinbarung über das Strassenunternehmen Fuchsacker,7,"Öffentliche Werke, Energie, Verkehr, Umweltschutz",7.3,Strassen,True,2,,1997-05-21,1997-05-21,1997-05-21,family_active_since,True,https://www.lexfind.ch/tol/24421/de,,0
24450,7.3-5,Interkantonale Vereinbarung über die Strassenkorporation «Suruggen-Flecken-Kellersegg»,7,"Öffentliche Werke, Energie, Verkehr, Umweltschutz",7.3,Strassen,True,2,,1988-08-09,1988-09-20,1988-08-09,family_active_since,True,https://www.lexfind.ch/tol/24450/de,,0
24399,7.4-1,Interkantonale Vereinbarung über das öffentliche Beschaffungswesen,7,"Öffentliche Werke, Energie, Verkehr, Umweltschutz",7.4,Submission,True,2,,1996-01-01,2003-01-28,1996-01-01,family_active_since,True,https://www.lexfind.ch/tol/24399/de,,0
24636,7.4-1.1,IVöB Anhang 1: Schwellenwerte im Staatsvertragsbereich,7,"Öffentliche Werke, Energie, Verkehr, Umweltschutz",7.4,Submission,True,2,,2001-03-15,2010-07-01,2001-03-15,family_active_since,True,https://www.lexfind.ch/tol/24636/de,,0
24637,7.4-1.2,IVöB Anhang 2: Schwellenwerte und Verfahren im von Staatsverträgen nicht erfassten Bereich,7,"Öffentliche Werke, Energie, Verkehr, Umweltschutz",7.4,Submission,True,2,,2001-03-15,2003-01-28,2001-03-15,family_active_since,True,https://www.lexfind.ch/tol/24637/de,,0
24569,7.5-1,Vertrag zwischen den Kantonen St.Gallen und Appenzell A.Rh. betreffend die Gründung einer Gesellschaft «St.Gallisch- Appenzellische Kraftwerke AG»,7,"Öffentliche Werke, Energie, Verkehr, Umweltschutz",7.5,Energie,True,2,,1914-09-15,1914-08-29,1914-09-15,family_active_since,True,https://www.lexfind.ch/tol/24569/de,AR SG,2
24577,7.5-1.1,"Vertrag zwischen den St.Gallisch-Appenzellischen Kraftwerken AG in St.Gallen, im nachstehenden «SAK» genannt, und dem Kanton Appenzell I.Rh., im nachstehenden «Kanton» genannt, betreffend Beitritt des Kantons Appenzell I.Rh. zu den SAK",7,"Öffentliche Werke, Energie, Verkehr, Umweltschutz",7.5,Energie,True,2,,1951-03-29,1951-05-26,1951-03-29,family_active_since,True,https://www.lexfind.ch/tol/24577/de,AI SG,2
24570,7.5-2,"Vertrag zwischen den Kantonen Zürich, Schwyz und Zug einerseits und den Schweizerischen Bundesbahnen anderseits über die Ausnützung der Wasserkräfte der Sihl beim Etzel",7,"Öffentliche Werke, Energie, Verkehr, Umweltschutz",7.5,Energie,True,2,,1929-05-24,1929-11-19,1929-05-24,family_active_since,True,https://www.lexfind.ch/tol/24570/de,SZ ZG ZH,3
34569,7.5-4,"Vertrag zwischen den Kantonen Aargau, Glarus, Zürich, St. Gallen, Thurgau, Schaffhausen, Schwyz, Appenzell A.-Rh. und Zug betreffend Gründung der Gesellschaft der Nordostschweizerischen Kraftwerke AG",7,"Öffentliche Werke, Energie, Verkehr, Umweltschutz",7.5,Energie,True,2,,1914-06-03,1914-07-12,1914-06-03,family_active_since,True,https://www.lexfind.ch/tol/34569/de,AG GL SG SH SZ TG ZG ZH,8
24453,7.5-5,Interkantonale Vereinbarung über die Versorgung der Gebiete Faulenschwendi-Oberreute-Spielberg des Bezirks Oberegg durch die Elektrizitätsversorgung der politischen Gemeinde Rebstein,7,"Öffentliche Werke, Energie, Verkehr, Umweltschutz",7.5,Energie,True,2,,1996-09-16,1996-10-22,1996-09-16,family_active_since,True,https://www.lexfind.ch/tol/24453/de,,0
24456,7.5-6,Interkantonale Vereinbarung über die Versorgung des Gebietes Mohren der Einwohnergemeinde Reute AR durch die Elektrizitätsversorgung der politischen Gemeinde Rebstein,7,"Öffentliche Werke, Energie, Verkehr, Umweltschutz",7.5,Energie,True,2,,1996-09-16,1996-10-22,1996-09-16,family_active_since,True,https://www.lexfind.ch/tol/24456/de,,0
24454,7.5-7,"Interkantonale Vereinbarung über die Versorgung der Gebiete Kapf, Honegg und Landmark des Bezirks Oberegg durch das Elektrizitätswerk der politischen Gemeinde Altstätten",7,"Öffentliche Werke, Energie, Verkehr, Umweltschutz",7.5,Energie,True,2,,1997-06-10,1997-06-24,1997-06-10,family_active_since,True,https://www.lexfind.ch/tol/24454/de,,0
24451,7.5-8,Interkantonale Vereinbarung über die Versorgung der Gebiete Beldschwende und Tüfi der Einwohnergemeinde Schwellbrunn AR durch die Elektrokorporation Wald-St.Peterzell,7,"Öffentliche Werke, Energie, Verkehr, Umweltschutz",7.5,Energie,True,2,,2000-03-21,2000-05-30,2000-03-21,family_active_since,True,https://www.lexfind.ch/tol/24451/de,,0
24572,7.6-1,Vertrag zwischen den Regierungen der Kantone Thurgau und St.Gallen über den Bau und Betrieb einer zentralen Wasserversorgung durch den Zweckverband Regionalwasserversorgung Mittelthurgau-Süd,7,"Öffentliche Werke, Energie, Verkehr, Umweltschutz",7.6,Wasser,True,2,,1974-08-13,1974-08-13,1974-08-13,family_active_since,True,https://www.lexfind.ch/tol/24572/de,SG TG,2
24571,7.6-2,Vertrag zwischen den Regierungen der Kantone St.Gallen und Thurgau über den Bau und Betrieb einer Wasserversorgungsanlage in der Gemeinde Niederbüren durch den Zweckverband Pumpwerk Grueben,7,"Öffentliche Werke, Energie, Verkehr, Umweltschutz",7.6,Wasser,True,2,,1974-08-13,1975-02-11,1974-08-13,family_active_since,True,https://www.lexfind.ch/tol/24571/de,SG TG,2
24520,7.6-3,Vereinbarung über den Betrieb der Wasserversorgung durch den Zweckverband Gruppenwasserversorgung Oberes Neckertal,7,"Öffentliche Werke, Energie, Verkehr, Umweltschutz",7.6,Wasser,True,2,,1979-03-23,1979-03-23,1979-03-23,family_active_since,True,https://www.lexfind.ch/tol/24520/de,,0
24460,7.6-4,Interkantonale Vereinbarung über örtliche Korporationen im Grenzgebiet der Kantone St.Gallen und Thurgau,7,"Öffentliche Werke, Energie, Verkehr, Umweltschutz",7.6,Wasser,True,2,,1990-08-21,1991-01-01,1990-08-21,family_active_since,True,https://www.lexfind.ch/tol/24460/de,SG TG,2
24431,7.6-5,Interkantonale Vereinbarung über den Zweckverband Gruppenwasserversorgung BHW,7,"Öffentliche Werke, Energie, Verkehr, Umweltschutz",7.6,Wasser,True,2,,1993-10-05,1993-11-30,1993-10-05,family_active_since,True,https://www.lexfind.ch/tol/24431/de,,0
24455,7.6-6,Interkantonale Vereinbarung über die Versorgung des Gebietes Kapf des Bezirks Oberegg durch das Wasserwerk der politischen Gemeinde Altstätten,7,"Öffentliche Werke, Energie, Verkehr, Umweltschutz",7.6,Wasser,True,2,,1997-06-10,1997-06-24,1997-06-10,family_active_since,True,https://www.lexfind.ch/tol/24455/de,,0
24452,7.6-7,"Interkantonale Vereinbarung über die Versorgung der Gebiete Biäsche, Escherau, Blumenriet, Klosterguet und Unterflechsen der Ortsgemeinde Mollis mit Trink-, Brauch- und Löschwasser durch die Wasserversorgung der politischen Gemeinde Weesen",7,"Öffentliche Werke, Energie, Verkehr, Umweltschutz",7.6,Wasser,True,2,,1999-04-12,1999-05-18,1999-04-12,family_active_since,True,https://www.lexfind.ch/tol/24452/de,,0
34559,7.6-8,"Staatsvertrag zwischen den Regierungen der Kantone Schaffhausen und Zürich über den Bau und Betrieb einer gemeinsamen Wassergewinnungsanlage durch die Einwohnergemeinden Buchberg und Rüdlingen sowie die Politischen Gemeinden Bülach, Eglisau, Hüntwangen, Rafz, Wasterkingen und Wil",7,"Öffentliche Werke, Energie, Verkehr, Umweltschutz",7.6,Wasser,True,2,,2001-08-22,2001-09-18,2001-08-22,family_active_since,True,https://www.lexfind.ch/tol/34559/de,SH ZH,2
24515,7.7-1,Vereinbarung über Bau und Betrieb der zentralen Abwasserreinigungsanlage Rosenbergsau,7,"Öffentliche Werke, Energie, Verkehr, Umweltschutz",7.7,Umweltschutz,True,2,,1977-01-25,1977-02-17,1977-01-25,family_active_since,True,https://www.lexfind.ch/tol/24515/de,,0
24556,7.7-10,Vereinbarung zwischen den Kantonen Thurgau und St.Gallen über den Bau und Betrieb einer zentralen Abwasserreinigungsanlage durch den Abwasserverband Aachtal,7,"Öffentliche Werke, Energie, Verkehr, Umweltschutz",7.7,Umweltschutz,True,2,,1970-09-01,1970-09-21,1970-09-01,family_active_since,True,https://www.lexfind.ch/tol/24556/de,SG TG,2
24557,7.7-11,Vereinbarung zwischen den Kantonen Thurgau und St.Gallen über den Bau und Betrieb einer zentralen Abwasserreinigungsanlage durch den Abwasserverband Oberes Murgtal,7,"Öffentliche Werke, Energie, Verkehr, Umweltschutz",7.7,Umweltschutz,True,2,,1970-12-15,1971-02-16,1970-12-15,family_active_since,True,https://www.lexfind.ch/tol/24557/de,SG TG,2
24516,7.7-12,Vereinbarung über Bau und Betrieb einer zentralen Abwasserreinigungsanlage Wald-Schönengrund,7,"Öffentliche Werke, Energie, Verkehr, Umweltschutz",7.7,Umweltschutz,True,2,,1977-06-09,1977-08-09,1977-06-09,family_active_since,True,https://www.lexfind.ch/tol/24516/de,,0
24514,7.7-13,Vereinbarung über Bau und Betrieb der gemeinsamen zentralen Abwasserreinigungsanlage Niederbüren,7,"Öffentliche Werke, Energie, Verkehr, Umweltschutz",7.7,Umweltschutz,True,2,,1977-02-22,1979-05-29,1977-02-22,family_active_since,True,https://www.lexfind.ch/tol/24514/de,,0
24518,7.7-14,Vereinbarung über den Abwasserverband Mühlehorn-Obstalden-Murg,7,"Öffentliche Werke, Energie, Verkehr, Umweltschutz",7.7,Umweltschutz,True,2,,1980-10-14,1980-12-02,1980-10-14,family_active_since,True,https://www.lexfind.ch/tol/24518/de,,0
24424,7.7-15,"Interkantonale Vereinbarung über den Anschluss der Gemeinden Fläsch, Jenins und Maienfeld an die Abwasserreinigungsanlage Bad Ragaz",7,"Öffentliche Werke, Energie, Verkehr, Umweltschutz",7.7,Umweltschutz,True,2,,1985-03-19,1985-04-01,1985-03-19,family_active_since,True,https://www.lexfind.ch/tol/24424/de,,0
24524,7.7-16,Vereinbarung über den Zweckverband Abfallverwertung Bazenheid,7,"Öffentliche Werke, Energie, Verkehr, Umweltschutz",7.7,Umweltschutz,True,2,,1967-01-17,1986-04-01,1967-01-17,family_active_since,True,https://www.lexfind.ch/tol/24524/de,,0
24429,7.7-17,Interkantonale Vereinbarung über den Zweckverband Abwasserverband Obersee,7,"Öffentliche Werke, Energie, Verkehr, Umweltschutz",7.7,Umweltschutz,True,2,,2002-12-10,2003-01-08,2002-12-10,family_active_since,True,https://www.lexfind.ch/tol/24429/de,,0
34570,7.7-18,Vertrag zwischen den Regierungen der Kantone Schaffhausen und Thurgau über den Bau und Betrieb einer gemeinsamen zentralen Abwasserreinigungsanlage,7,"Öffentliche Werke, Energie, Verkehr, Umweltschutz",7.7,Umweltschutz,True,2,,1969-07-23,1969-11-03,1969-07-23,family_active_since,True,https://www.lexfind.ch/tol/34570/de,SH TG,2
34571,7.7-19,Vertrag zwischen den Regierungen der Kantone Schaffhausen und Zürich über den Bau und Betrieb einer gemeinsamen Kläranlage sowie einer Kehricht- und Klärschlammbeseitigungsanlage durch die Einwohnergemeinden Schaffhausen und Neuhausen am Rheinfall und die politischen Gemeinden Feuerthalen und Flurlingen,7,"Öffentliche Werke, Energie, Verkehr, Umweltschutz",7.7,Umweltschutz,True,2,,1957-12-16,1967-06-26,1957-12-16,family_active_since,True,https://www.lexfind.ch/tol/34571/de,SH ZH,2
24432,7.7-2,Interkantonale Vereinbarung über den Zweckverband Kehrichtverwertung Rheintal,7,"Öffentliche Werke, Energie, Verkehr, Umweltschutz",7.7,Umweltschutz,True,2,,1994-03-15,1994-05-24,1994-03-15,family_active_since,True,https://www.lexfind.ch/tol/24432/de,,0
34574,7.7-20,"Staatsvertrag zwischen den Regierungen der Kantone Thurgau und Zürich über den Bau und Betrieb einer gemeinsamen Abwasserreinigungsanlage durch die Politischen Gemeinden Aadorf, Eschlikon, Bichselsee-Balterswil sowie der Gemeinde Hagenbuch",7,"Öffentliche Werke, Energie, Verkehr, Umweltschutz",7.7,Umweltschutz,True,2,,1998-11-03,1999-02-03,1998-11-03,family_active_since,True,https://www.lexfind.ch/tol/34574/de,TG ZH,2
34575,7.7-21,Staatsvertrag zwischen den Regierungen der Kantone Thurgau und Zürich über den Bau und Betrieb einer gemeinsamen Kläranlage durch die Ortsgemeinde Niederneunforn sowie die politische Gemeinde Altikon,7,"Öffentliche Werke, Energie, Verkehr, Umweltschutz",7.7,Umweltschutz,True,2,,1978-07-05,1978-08-22,1978-07-05,family_active_since,True,https://www.lexfind.ch/tol/34575/de,TG ZH,2
34576,7.7-22,Staatsvertrag zwischen den Regierungen der Kantone Thurgau und Zürich über den Bau und Betrieb einer gemeinsamen Kläranlage durch die Ortsgemeinde Oberneunforn sowie die politischen Gemeinden Ossingen und Truttikon,7,"Öffentliche Werke, Energie, Verkehr, Umweltschutz",7.7,Umweltschutz,True,2,,1974-06-19,1974-08-27,1974-06-19,family_active_since,True,https://www.lexfind.ch/tol/34576/de,TG ZH,2
24430,7.7-3,Interkantonale Vereinbarung über den Zweckverband für die Kehrichtbeseitigung im Linthgebiet,7,"Öffentliche Werke, Energie, Verkehr, Umweltschutz",7.7,Umweltschutz,True,2,,1994-05-17,1994-09-06,1994-05-17,family_active_since,True,https://www.lexfind.ch/tol/24430/de,,0
35184,7.7-3.1,Statuten des Zweckverbandes für die Kehrichtbeseitigung im Linthgebiet,7,"Öffentliche Werke, Energie, Verkehr, Umweltschutz",7.7,Umweltschutz,True,2,,1994-05-04,1995-09-26,1994-05-04,family_active_since,True,https://www.lexfind.ch/tol/35184/de,,0
24442,7.7-4,Interkantonale Vereinbarung über die Gründung einer interkantonalen Umweltagentur,7,"Öffentliche Werke, Energie, Verkehr, Umweltschutz",7.7,Umweltschutz,True,2,,2003-09-24,2003-11-27,2003-09-24,family_active_since,True,https://www.lexfind.ch/tol/24442/de,,0
24573,7.7-6,Vertrag zwischen den Regierungen der Kantone Zürich und St.Gallen über den Bau und Betrieb gemeinsamer Kehrichtverwertungsanlagen im Zürcher Oberland,7,"Öffentliche Werke, Energie, Verkehr, Umweltschutz",7.7,Umweltschutz,True,2,,1961-07-06,1962-02-05,1961-07-06,family_active_since,True,https://www.lexfind.ch/tol/24573/de,SG ZH,2
24555,7.7-7,"Vereinbarung zwischen den Kantonen Thurgau und St.Gallen über den Bau und Betrieb einer gemeinsamen zentralen Abwasserreinigungsanlage durch die thurgauischen Ortsgemeinden Arbon und Frasnacht, die thurgauischen Munizipalgemeinden Horn, Roggwil und Egnach sowie die st.gallischen politischen Gemeinden Berg, Mörschwil, Steinach und Tübach",7,"Öffentliche Werke, Energie, Verkehr, Umweltschutz",7.7,Umweltschutz,True,2,,1967-02-07,1967-02-07,1967-02-07,family_active_since,True,https://www.lexfind.ch/tol/24555/de,SG TG,2
24549,7.7-8,"Vereinbarung zwischen den Kantonen St.Gallen und Appenzell Ausserrhoden über den Bau und Betrieb einer gemeinsamen zentralen Abwasserreinigungsanlage durch die st.gallischen politischen Gemeinden Rorschach, Rorschacherberg, Goldach, Thal, Rheineck und St.Margrethen sowie die appenzell-ausserrhodischen Einwohnergemeinden Heiden, Wolfhalden, Walzenhausen und Lutzenberg",7,"Öffentliche Werke, Energie, Verkehr, Umweltschutz",7.7,Umweltschutz,True,2,,1967-07-10,1967-07-31,1967-07-10,family_active_since,True,https://www.lexfind.ch/tol/24549/de,AR SG,2
24553,7.7-9,"Vereinbarung zwischen den Kantonen St.Gallen und Thurgau über den Anschluss des Abwassers aus den Ortsgemeinden Rickenbach, Wilen und Busswil (Kanton Thurgau) an das Kanalnetz und die zentrale Kläranlage der politischen Gemeinde Wil (St.Gallen)",7,"Öffentliche Werke, Energie, Verkehr, Umweltschutz",7.7,Umweltschutz,True,2,,1970-04-28,1970-06-15,1970-04-28,family_active_since,True,https://www.lexfind.ch/tol/24553/de,SG TG,2
24476,7.8-1,Konkordat über die nicht eidgenössisch konzessionierten Seilbahnen und Skilifte,7,"Öffentliche Werke, Energie, Verkehr, Umweltschutz",7.8,Verkehr,True,2,,1951-10-15,1973-06-18,1951-10-15,family_active_since,True,https://www.lexfind.ch/tol/24476/de,,0
24449,7.8-2,Interkantonale Vereinbarung über die Schiffahrt auf dem Zürichsee und dem Walensee,7,"Öffentliche Werke, Energie, Verkehr, Umweltschutz",7.8,Verkehr,True,2,,1980-02-26,1980-06-01,1980-02-26,family_active_since,True,https://www.lexfind.ch/tol/24449/de,ZH,1
24517,8.3-1,Vereinbarung über das Rehabilitationszentrum für Drogenabhängige Lutzenberg (Drogenheim),8,"Gesundheit, Soziale Sicherheit",8.3,Suchtprävention,True,2,,1981-11-09,1982-07-01,1981-11-09,family_active_since,True,https://www.lexfind.ch/tol/24517/de,,0
24405,8.3-1.1,Ausführungsbestimmungen zur Vereinbarung über das Rehabilitationszentrum für Drogenabhängige Lutzenberg (Drogenheim),8,"Gesundheit, Soziale Sicherheit",8.3,Suchtprävention,True,2,,1983-01-19,1983-05-01,1983-01-19,family_active_since,True,https://www.lexfind.ch/tol/24405/de,,0
24437,8.4-1,Interkantonale Vereinbarung über die Berufsberatung in der Invalidenversicherung,8,"Gesundheit, Soziale Sicherheit",8.4,Sozialversicherungsrecht,True,2,,1994-11-02,1995-01-01,1994-11-02,family_active_since,True,https://www.lexfind.ch/tol/24437/de,,0
24418,8.7-1,Interkantonale Vereinbarung für soziale Einrichtungen,8,"Gesundheit, Soziale Sicherheit",8.7,Fürsorge,True,2,,2003-05-20,2008-01-01,2003-05-20,family_active_since,True,https://www.lexfind.ch/tol/24418/de,,0
24415,9.2-3,Interkantonale Vereinbarung betreffend die Melioration der Linthebene in den Kantonen Schwyz und St.Gallen,9,Wirtschaft,9.2,Landwirtschaft / Meliorationen,True,2,,1995-10-25,2011-01-01,1995-10-25,family_active_since,True,https://www.lexfind.ch/tol/24415/de,SG SZ,2
24440,9.2-4,Interkantonale Vereinbarung über die Flurgenossenschaft Hinter der Rötelbachbrücke,9,Wirtschaft,9.2,Landwirtschaft / Meliorationen,True,2,,2001-03-27,2001-04-24,2001-03-27,family_active_since,True,https://www.lexfind.ch/tol/24440/de,,0
24398,9.4-1,Interkantonale Vereinbarung zum Abbau technischer Handelshemmnisse,9,Wirtschaft,9.4,Handel,True,2,,1998-10-23,2003-02-04,1998-10-23,family_active_since,True,https://www.lexfind.ch/tol/24398/de,,0
24414,9.5-1,Interkantonale Vereinbarung betreffend die gemeinsame Durchführung von Lotterien,9,Wirtschaft,9.5,Lotterien / Geldspiele,False,2,,1937-05-26,1984-02-03,1937-05-26,family_active_since,True,https://www.lexfind.ch/tol/24414/de,,0
34566,9.5-6,"Vereinbarung zwischen den Kantonen Appenzell Ausserrhoden, Appenzell Innerrhoden, Glarus, Graubünden, Schaffhausen, St. Gallen und Thurgau sowie der Eidgenössischen Spielbankenkommission über die Zusammenarbeit bei der Verfolgung von Widerhandlungen gegen die eidgenössische Spielbankengesetzgebung",9,Wirtschaft,9.5,Lotterien / Geldspiele,True,2,,2002-08-12,2002-11-18,2002-08-12,family_active_since,True,https://www.lexfind.ch/tol/34566/de,AI AR GL GR SG SH TG,7
